player_id,first_name,last_name,birthdate,school,country,height,weight,season_experience,jersey_number,roster_status,start_year,end_year,draft_year
1630558,Davion,Mitchell,1998-09-05,Baylor,USA,6-0,202,2,15,Active,2021,2023,2021
1630559,Austin,Reaves,1998-05-29,Oklahoma,USA,6-5,197,2,15,Active,2021,2023,0
1630560,Cam,Thomas,2001-10-13,Louisiana State,Japan,6-3,210,2,24,Active,2021,2023,2021
1630561,David,Duke Jr.,1999-10-13,Providence,USA,6-4,204,2,6,Active,2021,2023,0
1630564,RaiQuan,Gray,1999-07-07,Florida State,USA,6-7,269,1,0,Active,2022,2023,2021
1630567,Scottie,Barnes,2001-08-01,Florida State,USA,6-8,225,2,4,Active,2021,2023,2021
1630572,Sandro,Mamukelashvili,1999-05-23,Seton Hall,Georgia,6-10,240,2,54,Active,2021,2023,2021
1630573,Sam,Hauser,1997-12-08,Virginia,USA,6-7,217,2,30,Active,2021,2023,0
1630575,Scottie,Lewis,2000-03-12,Florida,USA,6-5,185,2,16,Inactive,2021,2021,2021
1630577,Julian,Champagnie,2001-06-29,St. John's,USA,6-7,217,1,30,Active,2022,2023,0
1630578,Alperen,Sengun,2002-07-25,Besiktas,Turkey,6-11,243,2,28,Active,2021,2023,2021
1630579,Jericho,Sims,1998-10-20,Texas,USA,6-10,250,2,45,Active,2021,2023,2021
1630580,Joe,Wieskamp,1999-08-23,Iowa,USA,6-6,205,2,11,Active,2021,2023,2021
1630581,Josh,Giddey,2002-10-10,NBA Global Academy,Australia,6-8,216,2,3,Active,2021,2023,2021
1630582,Yves,Pons,1999-05-07,Tennessee,France,6-5,206,2,5,Inactive,2021,2021,0
1630583,Santi,Aldama,2001-01-10,Loyola-Maryland,Spain,7-0,215,2,7,Active,2021,2023,2021
1630586,Usman,Garuba,2002-03-09,Real Madrid,Spain,6-8,229,2,16,Active,2021,2023,2021
1630587,Isaiah,Livers,1998-07-28,Michigan,USA,6-6,232,2,12,Active,2021,2023,2021
1630589,Moses,Wright,1998-12-23,Georgia Tech,USA,6-8,226,2,5,Inactive,2021,2021,0
1630591,Jalen,Suggs,2001-06-03,Gonzaga,USA,6-5,205,2,4,Active,2021,2023,2021
1630593,McKinley,Wright IV,1998-10-25,Colorado,USA,5-11,192,2,23,Active,2021,2023,0
1630595,Cade,Cunningham,2001-09-25,Oklahoma State,USA,6-7,220,2,2,Active,2021,2023,2021
1630596,Evan,Mobley,2001-06-18,Southern California,USA,6-11,215,2,4,Active,2021,2023,2021
1630597,DJ,Stewart,1999-07-28,Mississippi State,USA,6-5,205,1,18,Inactive,2021,2021,0
1630598,Aaron,Wiggins,1999-01-02,Maryland,USA,6-5,190,2,21,Active,2021,2023,2021
1630600,Isaiah,Mobley,1999-09-24,Southern California,USA,6-8,238,1,15,Active,2022,2023,2022
1630602,Chaundee,Brown,1998-12-04,Michigan State,USA,6-5,215,2,38,Inactive,2021,2021,0
1630606,Javonte,Smart,1999-06-03,Birmingham Squadron,USA,6-4,205,2,15,Inactive,2021,2021,0
1630612,RJ,Nembhard Jr.,1999-03-22,Texas Christian,USA,6-4,200,2,5,Inactive,2021,2021,0
1630613,Duane,Washington Jr.,2000-03-24,Ohio State,Germany,6-2,197,2,4,Active,2021,2023,0
1630620,Darius,Days,1999-10-20,Louisiana State,USA,6-7,245,1,5,Active,2022,2023,0
1630624,Feron,Hunt,1999-07-05,Southern Methodist,USA,6-8,195,2,11,Inactive,2021,2021,0
1630625,Dalano,Banton,1999-11-07,Nebraska,Canada,6-7,204,2,45,Active,2021,2023,2021
1630631,Jose,Alvarado,1998-04-12,Georgia Tech,USA,6-0,179,2,15,Active,2021,2023,0
1630637,Carlik,Jones,1997-12-23,Louisville,USA,6-0,174,2,22,Active,2021,2023,0
1630639,A.J.,Lawson,2000-07-15,South Carolina,Canada,6-6,179,1,9,Active,2022,2023,0
1630643,Jay,Huff,1997-08-25,Virginia,USA,7-1,240,2,34,Active,2021,2023,0
1630647,Eugene,Omoruyi,1997-02-14,Oregon,Nigeria,6-6,235,3,97,Inactive,2021,2022,0
1630678,Terry,Taylor,1999-09-23,Austin Peay,USA,6-4,230,2,32,Active,2021,2023,0
1630688,Ish,Wainright,1994-09-12,Baylor,USA,6-5,250,2,12,Active,2021,2023,0
1630691,Jamorko,Pickett,1997-12-24,Georgetown,USA,6-9,206,2,24,Inactive,2021,2021,0
1630692,Jordan,Goodwin,1998-10-23,St. Louis,USA,6-3,200,2,7,Active,2021,2023,0
1630695,Micah,Potter,1998-04-06,Wisconsin,USA,6-8,248,2,25,Active,2021,2023,0
1630699,MarJon,Beauchamp,2000-10-12,NBA G League Ignite,USA,6-7,199,1,0,Active,2021,2023,2022
1630700,Dyson,Daniels,2003-03-17,NBA G League Ignite,Australia,6-7,199,1,11,Active,2021,2023,2022
1630702,Jaden,Hardy,2002-07-05,NBA G League Ignite,USA,6-3,198,1,3,Active,2021,2023,2022
1630846,Olivier,Sarr,1999-02-20,Kentucky,France,6-11,240,2,30,Active,2021,2023,0
1631093,Jaden,Ivey,2002-02-13,Purdue,USA,6-4,195,1,23,Active,2022,2023,2022
1631094,Paolo,Banchero,2002-11-12,Duke,USA,6-10,250,1,5,Active,2022,2023,2022
1631095,Jabari,Smith Jr.,2003-05-13,Auburn,USA,6-11,220,1,1,Active,2022,2023,2022
1631096,Chet,Holmgren,2002-05-01,Gonzaga,USA,7-1,195,0,7,Active,2022,2023,2022
1631097,Bennedict,Mathurin,2002-06-19,Arizona,Canada,6-5,210,1,0,Active,2022,2023,2022
1631098,Johnny,Davis,2002-02-27,Wisconsin,USA,6-4,195,1,1,Active,2022,2023,2022
1631099,Keegan,Murray,2000-08-19,Iowa,USA,6-8,225,1,13,Active,2022,2023,2022
1631100,AJ,Griffin,2003-08-25,Duke,USA,6-6,220,1,14,Active,2022,2023,2022
1631101,Shaedon,Sharpe,2003-05-30,Kentucky,Canada,6-5,200,1,17,Active,2022,2023,2022
1631102,TyTy,Washington Jr.,2001-11-15,Kentucky,USA,6-3,195,1,0,Active,2022,2023,2022
1631103,Malaki,Branham,2003-05-12,Ohio State,USA,6-4,180,1,22,Active,2022,2023,2022
1631104,Blake,Wesley,2003-03-16,Notre Dame,USA,6-4,185,1,14,Active,2022,2023,2022
1631105,Jalen,Duren,2003-11-18,Memphis,USA,6-11,250,1,0,Active,2022,2023,2022
1631106,Tari,Eason,2001-05-10,Louisiana State,USA,6-8,215,1,17,Active,2022,2023,2022
1631107,Nikola,Jovic,2003-06-09,,Serbia,6-10,205,1,5,Active,2022,2023,2022
1631109,Mark,Williams,2001-12-16,Duke,USA,7-0,240,1,5,Active,2022,2023,2022
1631110,Jeremy,Sochan,2003-05-20,Baylor,Poland,6-8,230,1,10,Active,2022,2023,2022
1631111,Wendell,Moore Jr.,2001-09-18,Duke,USA,6-5,215,1,7,Active,2022,2023,2022
1631112,Kendall,Brown,2003-05-11,Baylor,USA,6-7,205,1,10,Active,2022,2023,2022
1631114,Jalen,Williams,2001-04-14,Santa Clara,USA,6-5,211,1,8,Active,2022,2023,2022
1631115,Orlando,Robinson,2000-07-10,Fresno State,USA,6-10,235,1,25,Active,2022,2023,0
1631116,Patrick,Baldwin Jr.,2002-11-18,Wisconsin-Milwaukee,USA,6-9,220,1,7,Active,2022,2023,2022
1631117,Walker,Kessler,2001-07-26,Auburn,USA,7-0,245,1,24,Active,2022,2023,2022
1631120,J.D.,Davison,2002-10-03,Alabama,USA,6-1,195,1,20,Active,2022,2023,2022
1631123,Jamaree,Bouyea,1999-06-27,San Francisco,USA,6-2,180,1,11,Active,2022,2023,0
1631128,Christian,Braun,2001-04-17,Kansas,USA,6-6,220,1,0,Active,2022,2023,2022
1631132,Christian,Koloko,2000-06-20,Arizona,Cameroon,7-0,230,1,35,Active,2022,2023,2022
1631157,Ryan,Rollins,2002-07-03,Toledo,USA,6-3,180,1,2,Active,2022,2023,2022
1631165,Keon,Ellis,2000-01-08,Alabama,USA,6-3,175,1,23,Active,2022,2023,0
1631169,Josh,Minott,2002-11-25,Memphis,USA,6-8,205,1,8,Active,2022,2023,2022
1631171,Justin,Lewis,2002-04-12,Marquette,USA,6-7,245,0,34,Active,2022,2023,0
1631199,Ron,Harper Jr.,2000-04-12,Rutgers,USA,6-5,245,1,8,Active,2022,2023,0
1631205,Buddy,Boeheim,1999-11-11,Syracuse,USA,6-6,205,1,27,Active,2022,2023,0
1631207,Dalen,Terry,2002-07-12,Arizona,USA,6-7,195,1,25,Active,2022,2023,2022
1631211,Trevor,Keels,2003-08-26,Duke,USA,6-4,221,1,3,Active,2022,2023,2022
1631212,Peyton,Watson,2002-09-11,UCLA,USA,6-7,200,1,8,Active,2022,2023,2022
1631213,Tyrese,Martin,1999-03-07,Connecticut,USA,6-6,215,1,22,Active,2022,2023,2022
1631216,Caleb,Houstan,2003-01-09,Michigan,Canada,6-8,205,1,2,Active,2022,2023,2022
1631217,Moussa,Diabate,2002-01-21,Michigan,France,6-10,210,1,25,Active,2022,2023,2022
1631220,Dereon,Seabron,2000-05-26,North Carolina State,USA,6-5,180,1,0,Active,2022,2023,0
1631221,Collin,Gillespie,1999-06-25,Villanova,USA,6-1,195,0,21,Active,2022,2023,0
1631222,Jake,LaRavia,2001-11-03,Wake Forest,USA,6-7,235,1,3,Active,2022,2023,2022
1631223,David,Roddy,2001-03-27,Colorado State,USA,6-4,255,1,27,Active,2022,2023,2022
1631230,Dominick,Barlow,2003-05-26,Overtime Elite,USA,6-9,215,1,26,Active,2022,2023,0
1631246,Vince,Williams Jr.,2000-08-30,Virginia Commonwealth,USA,6-4,205,1,5,Active,2022,2023,2022
1631254,Kenneth,Lofton Jr.,2002-08-14,Louisiana Tech,USA,6-6,275,1,6,Active,2022,2023,0
1631260,AJ,Green,1999-09-27,Northern Iowa,USA,6-5,190,1,20,Active,2022,2023,0
1631288,Jamal,Cain,1999-03-20,Oakland,USA,6-6,191,1,8,Active,2022,2023,0
1631298,Jack,White,1997-08-05,Duke,Australia,6-7,225,1,10,Active,2022,2023,0
1631306,Cole,Swider,1999-05-08,Syracuse,USA,6-9,220,1,20,Active,2022,2023,0
1631311,Lester,Quinones,2000-11-16,Memphis,USA,6-4,208,1,25,Active,2022,2023,0
1631323,Simone,Fontecchio,1995-12-09,Baskonia,Italy,6-7,209,1,16,Active,2022,2023,0
